User-ID,ISBN,Book-Rating
109,9780440180296,10
109,9780143035008,7
109,9781400033416,7
109,9780060883287,9
109,9781503278921,5
109,9781501110368,6
109,9780316769488,8
109,9780060935467,8
109,9780374533557,0
109,9780062693662,1
109,9780590353427,3
109,9780486411095,3
109,9780142437247,8
109,9781400079988,10
109,9780743273565,10
109,9780143039433,7
109,9780679732761,0
109,9780486415871,7
110,9780316017930,0
110,9780062407801,7
110,9781501110368,3
110,9780553380163,0
110,9780307352149,9
110,9780553418026,3
110,9780807014295,8
110,9780399590504,10
110,9780812981605,10
110,9780440414803,2
110,9780374533557,0
110,9780062316097,9
110,9780143124542,7
110,9780062457714,0
110,9780743273565,3
110,9780735211292,7
110,9780307454546,2
110,9781524763138,0
111,9780786838653,9
111,9780590353427,7
111,9780812548051,10
111,9780547928227,10
111,9780765311788,10
111,9780143039983,0
111,9780064404990,9
111,9780679879244,9
111,9780756404741,8
111,9780060935467,5
111,9780141439518,6
111,9780140280098,0
111,9780553103540,10
111,9780142437247,0
111,9780618640157,9
111,9780553380958,1
111,9780399590504,0
111,9780765326355,7
111,9780375826696,7
112,9780140280098,7
112,9780307474278,0
112,9780312674397,6
112,9781501110368,0
112,9780156029438,7
112,9780142437209,8
112,9780440212560,10
112,9780525478812,9
112,9780590353427,5
112,9780439023528,0
112,9780141439556,9
112,9780143124542,10
112,9780345391803,0
112,9780316015844,8
112,9780812981605,0
112,9780316017930,1
112,9780141439518,0
112,9780446605236,0
112,9780307472880,7
113,9780345391803,8
113,9780735211292,3
113,9780307887436,0
113,9780441569595,7
113,9780441478125,10
113,9780553293357,0
113,9780553380958,7
113,9780062024039,3
113,9780060850524,10
113,9780679732761,7
113,9780451524935,10
113,9780142410318,3
113,9780062259653,0
113,9780062407801,5
113,9780553283686,10
113,9780812550702,10
113,9780375826696,3
113,9780553418026,0
113,9780441172719,9
114,9780553283686,10
114,9780441569595,10
114,9780385737951,1
114,9781501142970,1
114,9780345391803,7
114,9780312674397,7
114,9780553418026,8
114,9781400079988,3
114,9780062693662,2
114,9780307887436,8
114,9780553380958,7
114,9780062073488,4
114,9780441478125,10
114,9780451524935,7
114,9780441172719,8
114,9780060850524,9
114,9780316769488,5
114,9780812550702,8
114,9780553293357,10
115,9780316769488,9
115,9780380729407,2
115,9780060935467,8
115,9780743273565,9
115,9780765326355,5
115,9780143039433,7
115,9780143035008,0
115,9780060883287,8
115,9780142437247,9
115,9780440180296,7
115,9781400079988,10
115,9780062316097,5
115,9781250012579,3
115,9780679732761,8
115,9780486415871,9
115,9780307341556,7
115,9781501156751,1
115,9781594634024,2
115,9781400033416,10
115,9781250301697,2
116,9780756404741,2
116,9780439023528,6
116,9780375869020,10
116,9780440414803,10
116,9781503278921,5
116,9780312674397,8
116,9780142410318,8
116,9781451696196,10
116,9780142410370,8
116,9780307743683,5
116,9780765326355,2
116,9780385737951,7
116,9780544336261,9
116,9780441569595,3
116,9780307474278,2
116,9781627792127,10
117,9780525478812,8
117,9780141439518,8
117,9780553380163,10
117,9780156029438,0
117,9780440212560,10
117,9781501110368,10
117,9780142437209,10
117,9780307474278,0
117,9780316015844,10
117,9780307352149,9
117,9780060883287,3
117,9780143124542,7
117,9780062316097,9
117,9780062407801,9
117,9780374533557,8
117,9781501142970,5
117,9780062457714,10
117,9781501156751,2
117,9780812981605,8
117,9781400079988,1
117,9780807014295,8
117,9780307472880,10
117,9780140280098,9
117,9780735211292,0
117,9780399590504,10
117,9781524763138,9
117,9780446605236,0
117,9780141439556,8
117,9780316017930,10
117,9780765311788,5
118,9780307474278,4
118,9781250012579,3
118,9780062259653,10
118,9780486266847,8
118,9780486282114,9
118,9780486411095,8
118,9780345337665,10
118,9780142410318,1
118,9780307743657,10
118,9780547928227,1
118,9780765326355,4
118,9780553283686,1
118,9780062073488,4
118,9780380729407,10
118,9780307743683,8
118,9780345391803,5
118,9781501156751,7
118,9780062094354,9
118,9781501142970,0
118,9780143039983,0
119,9780812981605,7
119,9780307352149,10
119,9780399590504,0
119,9780553380163,10
119,9780062457714,0
119,9780062316097,0
119,9780140280098,1
119,9780062407801,8
119,9780807014295,9
119,9780316017930,7
119,9781524763138,9
119,9780385737951,3
119,9780553380958,1
119,9780345337665,1
119,9780440212560,1
119,9780060935467,5
119,9780735211292,9
119,9780142410318,3
119,9780374533557,10
119,9780525478812,5
120,9780553380958,9
120,9780385737951,6
120,9780441478125,10
120,9780064404990,10
120,9780345391803,7
120,9780765326355,9
120,9780441569595,9
120,9780486282114,3
120,9780307743683,3
120,9780679879244,8
120,9780756404741,7
120,9780618640157,9
120,9780786838653,7
120,9780812548051,0
120,9780394758282,0
120,9780451524935,9
120,9780553103540,10
120,9780590353427,10
120,9780060850524,9
120,9780765311788,0
120,9780375826696,8
120,9780553283686,10
121,9780141439556,1
121,9780375869020,10
121,9780385737951,10
121,9780307352149,7
121,9781451696196,8
121,9780143124542,3
121,9780553380163,9
121,9781524763138,8
121,9780062457714,10
121,9780807014295,10
121,9780812981605,10
121,9780440414803,10
121,9780756404741,1
121,9780590353427,2
121,9780553293357,1
121,9780786838653,2
121,9781250012579,0
121,9780142410318,6
121,9780544336261,7
121,9780399590504,7
121,9780062407801,0
121,9780735211292,10
121,9780547928227,0
121,9780374533557,7
121,9780062316097,10
121,9780062024039,10
121,9780142410370,8
121,9780312674397,8
121,9780439023528,8
121,9781627792127,8
121,9780316017930,0
121,9780141439518,2
122,9780451524935,10
122,9780394758282,2
122,9780553283686,9
122,9780060935467,1
122,9780553293357,6
122,9780143039983,1
122,9780486282114,3
122,9780140280098,1
122,9780735211292,3
122,9780812550702,7
122,9780553418026,6
122,9780307887436,9
122,9780441478125,9
122,9780345391803,10
122,9780441172719,7
122,9781503278921,0
122,9780553380958,8
122,9780441569595,10
122,9780060883287,1
122,9780060850524,9
123,9780140280098,10
123,9780440414803,1
123,9780374533557,1
123,9780143124542,10
123,9780142437247,2
123,9780156029438,10
123,9780142437209,10
123,9780440212560,9
123,9780060935467,3
123,9780316015844,8
123,9780446605236,8
123,9780142410318,2
123,9780062316097,1
123,9781501110368,10
123,9780141439556,9
123,9780141439518,9
123,9780307472880,9
123,9780525478812,8
123,9780756404741,0
124,9780141439518,10
124,9780440212560,8
124,9780142437209,10
124,9780440414803,3
124,9780375826696,5
124,9781501110368,9
124,9780307352149,0
124,9780446605236,0
124,9780143124542,0
124,9780525478812,0
124,9780307472880,10
124,9780156029438,7
124,9780062073488,2
124,9780141439556,10
124,9780316015844,6
124,9780142437247,2
124,9780140280098,9
124,9780547928227,1
125,9781400079988,7
125,9780307352149,7
125,9780060850524,0
125,9781451696196,2
125,9780307887436,0
125,9780441478125,10
125,9780553380958,10
125,9780735211292,10
125,9780375869020,1
125,9780316017930,10
125,9780399590504,0
125,9780807014295,9
125,9780451524935,10
125,9780812550702,8
125,9781524763138,10
125,9781594634024,6
125,9780553418026,0
125,9780553293357,8
125,9780062407801,9
125,9780553283686,0
125,9780062316097,10
125,9780374533557,7
125,9780553380163,7
125,9780590353427,4
125,9780062073488,1
125,9780441569595,10
125,9780441172719,6
125,9780345391803,10
125,9780812981605,10
125,9780316769488,5
125,9780062457714,8
126,9780142410370,1
126,9780486266847,0
126,9780812550702,7
126,9780446605236,7
126,9780142437209,0
126,9781250012579,1
126,9780440212560,8
126,9780441569595,0
126,9780307472880,0
126,9780525478812,9
126,9780156029438,7
126,9780553293357,9
126,9780143124542,8
126,9780399590504,5
126,9780316015844,0
126,9780345391803,6
126,9780441478125,7
126,9780140280098,0
126,9780553418026,10
126,9780307887436,10
126,9780141439556,0
126,9780062259653,2
126,9780553380958,7
126,9781501110368,9
126,9780060850524,9
126,9780451524935,9
126,9780143035008,5
126,9780553283686,9
126,9781250301697,2
126,9780441172719,6
126,9780141439518,0
127,9780553418026,6
127,9780451524935,9
127,9780553380958,10
127,9780553293357,10
127,9780143113492,6
127,9780812550702,7
127,9780441569595,9
127,9780399590504,0
127,9780060850524,0
127,9780553283686,10
127,9780553103540,2
127,9780062457714,0
127,9780062073488,4
127,9780441478125,9
127,9780440180296,1
127,9780345391803,7
127,9780307887436,6
127,9781524763138,2
127,9780375826696,3
127,9780441172719,9
128,9780307887436,0
128,9780553380958,8
128,9780441478125,10
128,9780553283686,10
128,9780756404741,10
128,9780765311788,8
128,9780765326355,10
128,9780441569595,10
128,9780143039433,5
128,9780375826696,10
128,9780441172719,9
128,9780553293357,8
128,9780786838653,10
128,9780812548051,10
128,9780618640157,7
128,9780345391803,9
128,9780440180296,6
128,9780553418026,10
128,9780486282114,0
128,9780812550702,7
128,9780547928227,10
128,9780553103540,10
128,9780679879244,8
128,9780142410370,0
128,9780590353427,9
128,9780060850524,10
128,9780451524935,9
128,9780064404990,10
128,9781400079988,5
128,9781524763138,6
129,9780553380163,10
129,9780316017930,0
129,9781451696196,2
129,9780441172719,3
129,9780374533557,7
129,9780807014295,7
129,9780553103540,3
129,9780399590504,8
129,9780062316097,9
129,9780553293357,4
129,9781524763138,8
129,9780486411095,1
129,9780062407801,9
129,9780735211292,10
129,9780062457714,0
129,9780062259653,1
129,9780812981605,0
129,9780307352149,0
129,9780307887436,3
130,9780143039433,9
130,9780062094354,0
130,9780399590504,2
130,9780316769488,0
130,9780679879244,2
130,9781400033416,10
130,9780440212560,2
130,9780142437247,10
130,9780060883287,0
130,9780060935467,9
130,9781501156751,4
130,9780743273565,6
130,9780440180296,8
130,9780143035008,6
130,9780679732761,9
130,9780765311788,6
130,9781400079988,8
130,9780553418026,6
130,9780486415871,8
131,9780786838653,6
131,9780312674397,0
131,9780307352149,5
131,9781627792127,10
131,9780441478125,2
131,9781250012579,9
131,9780590353427,9
131,9780062024039,8
131,9780679879244,10
131,9780439023528,9
131,9780553103540,10
131,9780765326355,10
131,9780765311788,10
131,9781400079988,2
131,9780375869020,7
131,9780440414803,0
131,9780140280098,1
131,9780812548051,10
131,9780618640157,0
131,9780375826696,6
131,9781451696196,10
131,9780064404990,8
131,9780156029438,6
131,9780142410370,8
131,9780062693662,5
131,9780812981605,1
131,9780544336261,9
131,9780316015844,0
131,9780142410318,0
131,9780756404741,10
131,9780547928227,9
131,9780385737951,10
132,9781524763138,9
132,9780345337665,3
132,9780743273565,9
132,9780316769488,9
132,9780812550702,0
132,9780060883287,8
132,9780064404990,3
132,9780307352149,8
132,9780374533557,10
132,9780143039433,9
132,9780062457714,8
132,9780062316097,9
132,9780735211292,8
132,9780553380163,9
132,9780618640157,5
132,9780062407801,6
132,9780440180296,10
132,9780142437247,9
132,9780812981605,10
132,9780807014295,10
132,9780399590504,0
132,9780316017930,8
132,9781594634024,1
132,9780486415871,7
132,9781400079988,6
132,9780679732761,0
132,9780553103540,0
132,9780553418026,4
132,9781400033416,8
132,9780060935467,8
132,9780143035008,0
133,9780618640157,1
133,9780307472880,6
133,9780143124542,0
133,9780307743683,0
133,9780156029438,10
133,9780380729407,0
133,9780316015844,10
133,9780143035008,2
133,9780062407801,4
133,9780525478812,8
133,9781501110368,9
133,9780141439556,9
133,9780142410318,1
133,9780140280098,6
133,9780440212560,6
133,9780446605236,10
133,9780141439518,9
133,9780307743657,0
133,9780142437209,9
134,9780679879244,0
134,9780062316097,0
134,9780060935467,5
134,9780316017930,9
134,9780399590504,9
134,9781503278921,2
134,9780062407801,9
134,9780062457714,0
134,9780307352149,10
134,9780345337665,6
134,9780553380163,7
134,9780786838653,2
134,9780374533557,0
134,9780156029438,5
134,9780142410370,3
134,9780807014295,0
134,9780812981605,10
134,9780735211292,10
134,9781524763138,0
134,9780385737951,2
135,9780060850524,10
135,9780441569595,0
135,9780060883287,0
135,9780553418026,9
135,9780143039983,3
135,9780553283686,10
135,9780316769488,0
135,9780307588364,0
135,9780553293357,0
135,9780345391803,7
135,9780307474278,3
135,9780307887436,9
135,9780143113492,4
135,9780553380958,7
135,9780812550702,0
135,9780441478125,8
135,9780441172719,8
135,9780451524935,9
136,9780812981605,10
136,9780316017930,0
136,9781250012579,5
136,9780062407801,0
136,9780307588364,3
136,9780525478812,1
136,9780141439518,4
136,9780307887436,4
136,9780060883287,5
136,9780399590504,10
136,9781524763138,0
136,9780062316097,8
136,9780679732761,4
136,9780807014295,9
136,9780307352149,8
137,9780062094354,5
137,9780756404741,2
137,9780143035008,8
137,9780440212560,7
137,9780060883287,8
137,9780143039433,10
137,9780312674397,6
137,9780679732761,9
137,9780316015844,3
137,9780316769488,0
137,9780060935467,8
137,9781400033416,9
137,9781400079988,8
137,9780142437247,8
137,9780486415871,8
137,9780735211292,6
137,9780440180296,8
137,9780307341556,5
137,9780743273565,9
138,9780062407801,7
138,9780345391803,8
138,9780553380163,10
138,9780307341556,1
138,9780553293357,10
138,9780812981605,9
138,9780307352149,9
138,9780060850524,9
138,9780553380958,6
138,9780525478812,7
138,9780062316097,9
138,9780812550702,7
138,9780807014295,8
138,9780441478125,6
138,9780553283686,8
138,9781627792127,2
138,9780316017930,10
138,9780374533557,8
138,9780062457714,9
138,9780735211292,0
138,9780451524935,9
138,9780399590504,9
138,9780307743657,4
138,9780441172719,8
138,9780062259653,5
138,9780307887436,9
138,9781524763138,8
138,9780441569595,10
138,9780812548051,4
139,9780765326355,0
139,9780142410318,0
139,9780316769488,3
139,9780142410370,2
139,9780553293357,2
139,9780756404741,8
139,9780679879244,9
139,9781451696196,3
139,9780064404990,9
139,9780765311788,10
139,9780547928227,8
139,9780786838653,9
139,9780553103540,8
139,9780618640157,8
139,9781250012579,3
139,9780812548051,8
139,9780307341556,4
139,9780590353427,6
139,9780375826696,8
140,9780553418026,7
140,9780374533557,9
140,9780441478125,9
140,9780441172719,7
140,9780553293357,0
140,9780451524935,10
140,9780140280098,3
140,9780062316097,7
140,9780375826696,4
140,9780735211292,10
140,9780062457714,10
140,9780316017930,8
140,9780553380958,9
140,9780812550702,6
140,9780553283686,9
140,9780142410318,0
140,9780307352149,8
140,9780765311788,3
140,9780399590504,9
140,9780553380163,7
140,9780812981605,7
140,9780060850524,8
140,9780345391803,8
140,9780062407801,9
140,9780307887436,8
140,9780143113492,3
140,9780441569595,8
140,9780807014295,8
140,9781524763138,9
141,9780441172719,9
141,9780451524935,9
141,9780141439556,2
141,9780441569595,8
141,9780553418026,9
141,9780307472880,2
141,9780553283686,8
141,9780307887436,6
141,9780312924584,4
141,9780553380958,0
141,9780345391803,10
141,9781400079988,4
141,9780812550702,8
141,9780060883287,0
141,9780441478125,9
141,9780553293357,9
141,9780312674397,6
141,9780060850524,9
141,9780812981605,0
141,9780143113492,6
142,9780451524935,0
142,9780812550702,9
142,9780553293357,0
142,9780345391803,10
142,9780062407801,4
142,9780553418026,6
142,9780062693662,1
142,9780553283686,9
142,9780441172719,6
142,9780060850524,10
142,9780553380958,7
142,9780441478125,10
142,9780441569595,9
142,9780140280098,4
142,9780547928227,1
142,9780307887436,7
142,9780142437247,2
142,9780440180296,0
143,9780060850524,7
143,9780486411095,10
143,9781501156751,9
143,9780486282114,10
143,9780062259653,9
143,9780316017930,4
143,9780525478812,3
143,9781400033416,5
143,9780062094354,8
143,9780345337665,9
143,9781501142970,10
143,9780143039983,10
143,9780307743657,6
143,9780307743683,10
143,9780486266847,10
143,9780143035008,5
143,9780679732761,7
143,9780380729407,7
143,9781594634024,0
144,9780345337665,7
144,9780451524935,8
144,9780553283686,7
144,9780060850524,0
144,9780441478125,6
144,9780143039983,9
144,9780307743683,0
144,9781400033416,5
144,9780553380958,10
144,9780441172719,0
144,9781501142970,7
144,9780486282114,8
144,9780765311788,5
144,9780441569595,9
144,9780380729407,0
144,9780440212560,2
144,9780553418026,0
144,9780062259653,10
144,9780307743657,10
144,9781501156751,7
144,9780316017930,7
144,9780812550702,0
144,9780345391803,9
144,9780553293357,10
144,9780486411095,6
144,9780307887436,8
144,9780062094354,10
144,9780486266847,0
145,9780812548051,10
145,9780812550702,4
145,9780446605236,7
145,9780553103540,10
145,9780156029438,9
145,9780756404741,8
145,9780486266847,1
145,9781501110368,7
145,9780440212560,0
145,9780525478812,0
145,9780141439556,8
145,9780765326355,9
145,9781400079988,2
145,9780375826696,8
145,9781501156751,0
145,9780679879244,10
145,9780618640157,8
145,9780307472880,9
145,9780786838653,6
145,9780547928227,10
145,9780140280098,9
145,9780141439518,7
145,9780316015844,8
145,9780143124542,10
145,9780064404990,10
145,9780590353427,10
145,9780765311788,10
145,9781503278921,2
145,9780142437209,0
146,9780441478125,7
146,9781627792127,0
146,9780553293357,3
146,9780486411095,6
146,9780375869020,10
146,9780807014295,2
146,9780385737951,10
146,9780439023528,10
146,9780142410318,9
146,9780062024039,6
146,9780307743657,2
146,9780142410370,8
146,9780312674397,0
146,9781250012579,0
146,9780307352149,0
146,9780544336261,9
146,9781451696196,10
146,9780064404990,0
146,9780440414803,10
147,9781501156751,8
147,9780451524935,8
147,9780441478125,10
147,9780547928227,1
147,9780553283686,7
147,9780486282114,10
147,9780486266847,0
147,9780380729407,10
147,9780553380958,7
147,9780060850524,8
147,9781627792127,5
147,9780486411095,9
147,9780345391803,9
147,9780553418026,8
147,9781501142970,0
147,9780064404990,5
147,9780143039983,8
147,9780307588364,0
147,9780590353427,5
147,9780441172719,7
147,9780062094354,0
147,9780441569595,0
147,9780812550702,10
147,9780307743657,9
147,9780345337665,9
147,9780307743683,0
147,9780553293357,10
147,9780062259653,10
147,9780307887436,9
148,9780345337665,10
148,9780735211292,5
148,9780380729407,0
148,9780312674397,3
148,9780062259653,7
148,9780486266847,0
148,9780307743657,10
148,9780553380163,2
148,9780143039983,6
148,9780486282114,8
148,9780062073488,5
148,9780553418026,5
148,9780307743683,0
148,9780062094354,10
148,9781501156751,0
148,9780553380958,2
148,9781501142970,8
148,9780486411095,7
149,9780439023528,7
149,9780062024039,0
149,9780312674397,10
149,9780440414803,10
149,9780544336261,0
149,9780062316097,7
149,9780451524935,3
149,9781627792127,9
149,9780440212560,0
149,9780385737951,10
149,9781451696196,10
149,9780553293357,0
149,9780141439518,5
149,9780374533557,0
149,9780553283686,0
149,9780765311788,1
149,9780142410370,6
149,9780375869020,9
149,9781250012579,0
149,9780142410318,10
150,9780441172719,9
150,9780307472880,8
150,9780345391803,10
150,9780316015844,0
150,9780440212560,9
150,9780441569595,10
150,9780060850524,7
150,9780142437247,1
150,9780140280098,9
150,9780156029438,0
150,9780553283686,7
150,9780141439556,0
150,9780553418026,10
150,9780394758282,4
150,9780307887436,0
150,9781400033416,7
150,9780553380958,9
150,9780142437209,10
150,9780441478125,0
150,9780143124542,0
150,9780141439518,7
150,9781501110368,10
150,9780812550702,8
150,9780553293357,9
150,9780446605236,9
150,9781501142970,4
150,9780451524935,8
150,9780525478812,10
151,9780142437209,8
151,9780141439556,10
151,9780439023528,7
151,9780486415871,3
151,9780140280098,7
151,9780307472880,9
151,9780141439518,10
151,9780156029438,9
151,9780446605236,0
151,9780316015844,8
151,9780440180296,1
151,9780440212560,9
151,9780547928227,3
151,9780525478812,0
151,9780142410370,1
151,9780345391803,2
151,9780143124542,10
151,9781501110368,10
152,9780062024039,7
152,9780345391803,0
152,9780143113492,0
152,9781503278921,7
152,9780441478125,6
152,9780307588364,9
152,9780307474278,7
152,9780394758282,9
152,9780553293357,8
152,9780312924584,8
152,9780441172719,0
152,9780062073488,0
152,9780307887436,7
152,9780374533557,3
152,9781501110368,2
152,9780553418026,8
152,9781250301697,0
152,9780307454546,10
152,9780060850524,9
152,9780307341556,6
152,9780553380958,9
152,9781594634024,10
152,9780439023528,0
152,9780812550702,10
152,9780553283686,9
152,9780441569595,7
152,9780451524935,10
152,9780062693662,9
153,9780553293357,1
153,9780439023528,10
153,9781627792127,10
153,9780375869020,10
153,9780440414803,10
153,9780375826696,1
153,9780544336261,7
153,9781250012579,0
153,9780385737951,10
153,9780316769488,1
153,9780143039433,1
153,9780786838653,3
153,9781451696196,7
153,9781501142970,4
153,9780062024039,9
153,9780142410318,9
153,9780312674397,9
153,9780553380958,3
153,9780142410370,9
154,9780590353427,8
154,9780735211292,0
154,9780765326355,9
154,9780062407801,0
154,9780553103540,7
154,9780064404990,7
154,9781400033416,3
154,9780374533557,6
154,9780141439556,5
154,9780786838653,0
154,9780553380163,10
154,9780812548051,0
154,9780618640157,0
154,9780679879244,9
154,9780062316097,7
154,9780399590504,9
154,9780807014295,10
154,9780375826696,6
154,9780765311788,0
154,9780062457714,0
154,9780307474278,1
154,9781524763138,6
154,9780812981605,10
154,9780316017930,9
154,9780486415871,0
154,9780307352149,10
154,9780756404741,0
154,9780547928227,9
154,9780307341556,5
154,9780060850524,4
155,9780143039433,9
155,9780307887436,9
155,9780060850524,0
155,9780451524935,0
155,9780486415871,10
155,9780345337665,4
155,9780441569595,0
155,9780440180296,8
155,9780143035008,0
155,9780441172719,7
155,9780062457714,5
155,9780743273565,10
155,9780812550702,6
155,9780060935467,7
155,9781400079988,10
155,9780060883287,6
155,9780143124542,3
155,9780142437247,9
155,9780316769488,9
155,9780679732761,10
155,9781400033416,10
155,9780756404741,5
155,9780553418026,7
156,9780486282114,0
156,9780486411095,9
156,9780375869020,1
156,9780486266847,10
156,9780618640157,3
156,9780345337665,8
156,9780143039983,10
156,9780307887436,4
156,9780547928227,2
156,9781501156751,10
156,9780380729407,0
156,9781250012579,5
156,9781501142970,10
156,9780307743683,8
156,9780062259653,10
156,9781451696196,1
156,9780062094354,8
156,9780156029438,2
157,9780394758282,5
157,9780553380163,0
157,9780441172719,1
157,9780735211292,6
157,9780399590504,8
157,9780374533557,8
157,9780553103540,2
157,9780062259653,2
157,9780060935467,4
157,9781524763138,8
157,9780307352149,0
157,9780062457714,0
157,9780807014295,0
157,9780316017930,9
157,9780062407801,10
157,9780812548051,4
157,9780062316097,9
157,9780812981605,7
158,9780062693662,10
158,9780440212560,1
158,9781594634024,8
158,9780525478812,3
158,9780345337665,10
158,9780446605236,7
158,9780062094354,10
158,9780143039983,10
158,9780143113492,9
158,9780486282114,10
158,9780394758282,0
158,9780062259653,10
158,9780441569595,4
158,9781501142970,7
158,9780486266847,8
158,9781501110368,2
158,9781503278921,0
158,9780756404741,0
158,9780307454546,7
158,9780307743683,7
158,9780486411095,9
158,9781250301697,0
158,9780312924584,8
158,9780307474278,7
158,9780307588364,6
158,9780307743657,10
158,9780380729407,0
159,9780765311788,1
159,9780440212560,1
159,9780380729407,9
159,9780374533557,5
159,9781501142970,0
159,9780486411095,8
159,9780062094354,8
159,9781501156751,9
159,9780062259653,9
159,9780486282114,10
159,9780307454546,3
159,9780062024039,4
159,9780345337665,10
159,9780307743683,10
159,9780143039983,0
159,9780307743657,9
159,9780486266847,10
160,9780735211292,9
160,9781501142970,10
160,9781524763138,9
160,9780062407801,10
160,9780316017930,8
160,9780486411095,8
160,9780062457714,9
160,9780345337665,10
160,9780380729407,10
160,9780399590504,10
160,9780143035008,3
160,9780307743657,8
160,9780141439518,2
160,9780062259653,7
160,9780374533557,0
160,9780307743683,8
160,9781501156751,10
160,9780553380163,7
160,9780143039983,7
160,9780062094354,10
160,9780807014295,7
160,9780812981605,9
160,9780062316097,10
160,9780486266847,10
160,9780307352149,9
161,9781501142970,10
161,9780553380163,7
161,9780486266847,7
161,9780380729407,9
161,9780316017930,9
161,9780062094354,8
161,9780345337665,10
161,9780812981605,0
161,9780307743683,10
161,9780307743657,10
161,9781451696196,2
161,9780062457714,7
161,9780312674397,5
161,9780765326355,1
161,9780807014295,10
161,9780374533557,8
161,9780141439556,5
161,9780062259653,7
161,9780756404741,1
161,9780143039983,9
161,9780307352149,10
161,9780062407801,10
161,9781524763138,0
161,9780062316097,8
161,9780786838653,1
161,9780486282114,9
161,9780307474278,5
161,9780399590504,0
161,9780735211292,8
161,9780486411095,0
161,9781501156751,7
162,9780679732761,0
162,9781501110368,5
162,9780143039433,9
162,9780060883287,8
162,9780060935467,0
162,9780316769488,10
162,9780440212560,5
162,9780441569595,8
162,9780441172719,9
162,9780553293357,0
162,9780553283686,8
162,9780062316097,7
162,9780307887436,8
162,9780440180296,7
162,9780553418026,10
162,9780743273565,0
162,9780547928227,1
162,9780143035008,0
162,9780812550702,10
162,9780812981605,1
162,9780345391803,6
162,9780451524935,0
162,9780486415871,8
162,9781400079988,10
162,9780553380958,0
162,9780060850524,9
162,9780441478125,7
162,9781400033416,7
162,9780142437247,8
162,9780765326355,1
162,9780141439556,5
163,9780307887436,9
163,9780812550702,10
163,9780441172719,10
163,9780553283686,0
163,9780618640157,3
163,9780441478125,7
163,9780553380958,10
163,9780441569595,10
163,9780307454546,2
163,9780345391803,10
163,9780316015844,3
163,9780440180296,5
163,9780553293357,10
163,9780316769488,1
163,9780060850524,10
163,9780807014295,1
163,9780553418026,9
163,9780451524935,9
163,9780547928227,7
164,9780439023528,10
164,9780385737951,10
164,9780735211292,0
164,9780807014295,7
164,9780553418026,10
164,9780060850524,9
164,9780142410370,8
164,9780544336261,9
164,9780812550702,10
164,9780440414803,7
164,9780553380958,10
164,9780142410318,10
164,9780307743683,2
164,9780312674397,9
164,9780553293357,10
164,9780062094354,7
164,9780441569595,8
164,9780345391803,10
164,9780441172719,9
164,9780451524935,0
164,9781524763138,0
164,9780553283686,9
164,9781627792127,10
164,9780307887436,6
164,9780441478125,7
164,9780062024039,8
164,9781250012579,9
164,9780375869020,9
164,9781451696196,7
165,9780345337665,1
165,9780062316097,4
165,9780553418026,2
165,9781250301697,6
165,9780375826696,10
165,9780590353427,8
165,9780679879244,8
165,9780756404741,6
165,9780307341556,1
165,9780062024039,1
165,9780765326355,10
165,9780486415871,1
165,9780812548051,9
165,9780547928227,7
165,9780553103540,9
165,9780618640157,8
165,9780064404990,10
165,9780786838653,10
165,9780765311788,10
166,9781594634024,10
166,9780143113492,9
166,9780307474278,8
166,9781501142970,3
166,9780486282114,2
166,9780142437209,2
166,9780441569595,5
166,9780307588364,8
166,9780142410318,1
166,9780312924584,9
166,9781250301697,10
166,9780062259653,1
166,9780394758282,10
166,9780062073488,7
166,9780440414803,5
166,9780307454546,8
166,9781501156751,1
166,9780307341556,8
166,9780062693662,0
166,9781503278921,7
167,9780062073488,1
167,9780553293357,8
167,9780553103540,3
167,9780441569595,9
167,9781250012579,10
167,9780142410318,10
167,9780486282114,3
167,9780441172719,10
167,9780451524935,9
167,9780312674397,9
167,9781451696196,10
167,9780439023528,0
167,9780553283686,9
167,9781627792127,10
167,9780142410370,9
167,9780765311788,3
167,9780062024039,10
167,9780553418026,10
167,9780316017930,3
167,9780812550702,9
167,9780307887436,0
167,9780440414803,0
167,9780544336261,10
167,9780064404990,0
167,9780375869020,6
167,9780060850524,0
167,9780345391803,8
167,9780385737951,9
167,9780141439556,1
167,9780441478125,9
167,9780553380958,10
167,9780307352149,0
168,9781501110368,4
168,9780375869020,10
168,9780553418026,1
168,9780440414803,0
168,9781250012579,9
168,9780142410370,7
168,9780544336261,8
168,9781501156751,3
168,9781627792127,7
168,9780385737951,10
168,9780062024039,7
168,9780735211292,0
168,9780312674397,7
168,9780143124542,1
168,9780142410318,7
168,9780439023528,6
168,9781451696196,0
168,9781503278921,2
169,9780345391803,3
169,9780544336261,0
169,9780062407801,0
169,9781594634024,0
169,9780143035008,5
169,9780786838653,2
169,9780590353427,2
169,9781501142970,0
169,9780307474278,0
169,9780307341556,10
169,9780143113492,9
169,9781250301697,9
169,9780062693662,9
169,9780062073488,8
169,9780312924584,9
169,9780307588364,10
169,9780307454546,0
169,9781503278921,7
169,9780394758282,10
170,9780441569595,10
170,9781627792127,8
170,9780812550702,10
170,9780553283686,9
170,9780440414803,7
170,9780316769488,5
170,9780307743657,3
170,9780553103540,1
170,9780060850524,0
170,9780553380958,0
170,9781501110368,6
170,9780553293357,9
170,9780375869020,7
170,9781501142970,6
170,9780345391803,9
170,9780312674397,10
170,9780307887436,7
170,9780440212560,5
170,9781451696196,0
